"CDR017-DIL"	"CDR025"	"CDR021"	"CDR029-DIL"	"CDR022"	"CDR018"	"CDR026-DIL"	"CDR030-DIL"	"CDR031-DIL"	"CDR023"	"CDR027-DIL"	"CDR019"	"CDR020"	"CDR028-DIL"	"CDR032-DIL"	"CDR024"
"133"	1952.087	2132.377875	2401.18975	2114.1111875	1940.737125	1988.4365625	1984.038875	2074.4113125	1968.60475	1998.346625	2244.248875	2364.3996875	1844.5723125	2382.9081875	1979.044875	2132.377875
"134"	174.7985625	197.8295625	199.66670625	180.208875	197.66660625	170.34233125	194.43899375	178.8592	153.8112875	184.07925	182.02185625	181.3168875	146.33685625	175.7157	185.85318125	178.69423125
"135"	210.0678125	208.143375	179.03915	239.43008125	177.653225	242.8700875	213.02121875	193.365775	264.48033125	186.579125	233.71874375	193.365775	201.14094375	199.95458125	193.156625	230.61845625
"136"	8670.373375	9699.6695625	8485.179875	7329.827375	7843.2245625	9020.611875	8914.5569375	7729.2143125	8423.827625	8609.274	8167.495375	8230.5179375	8308.068	8352.5449375	7729.2143125	9443.8161875
"137"	857.5284125	748.62284375	891.7019125	739.00495625	819.8558625	825.58445	747.36828125	770.6241875	696.3996125	789.36356875	557.5725375	827.79651875	696.3996125	583.59935625	679.05865625	785.19476875
"138"	119.53063	105.257865625	107.3287825	104.485875	108.458601875	105.92842	120.179699375	120.25977125	97.66529375	113.22279875	105.257865625	114.63319625	129.14456875	111.8253175	100.5123325	138.4039625
"139"	138.85863125	188.329075	148.43548125	149.0791375	130.4157625	182.02185625	146.5936375	150.3660625	135.66065	143.72466875	133.73936875	132.09293125	114.572715625	129.9178625	122.787875625	118.67781875
"140"	94.8099	108.9375475	101.080230625	99.611419375	114.2500075	93.2476825	96.888	126.226525	106.1343925	103.262565	95.88078875	97.800346875	128.4249	110.953398125	107.549108125	104.884945
"141"	8167.495375	7529.33075	8423.827625	8167.495375	8423.827625	7843.2245625	7729.2143125	8088.41675	7433.873375	8790.1549375	7614.37325	8485.179875	7080.7543125	7614.37325	8088.41675	8088.41675
"142"	665.29861875	628.0714	688.03285	532.025575	628.0714	616.08223125	589.94665	494.33515	508.77130625	597.107875	589.94665	720.26415	602.6982	508.00340625	572.4706875	593.9617
"143"	60027.275	57652.003125	54462.95625	55758.488125	57652.003125	51569.63125	57652.003125	55758.488125	53176.508125	54462.95625	60027.275	53176.508125	57652.003125	53176.508125	60027.275	55758.488125
"144"	10535.5781875	11224.39925	10535.5781875	10635.2651875	11224.39925	10386.120375	10146.736375	10635.2651875	10635.2651875	11224.39925	11797.48625	10870.1630625	11292.8495	11444.448125	10535.5781875	10805.7864375
"145"	104.286851875	113.28569625	120.11153125	115.3067075	93.00082375	103.5875075	82.939466875	127.6941	95.38890125	120.61822125	102.9464575	109.70958375	105.257865625	97.7640625	116.950134375	125.8018625
"146"	2996.8821875	3220.34175	3029.994625	2983.483	2875.2813125	3007.06075	3007.06075	2802.610375	3479.547375	3153.0894375	3042.2939375	3537.52475	3207.5211875	3280.2924375	3097.60575	3185.017625
"147"	650.44503125	855.64328125	845.774425	714.97033125	792.73071875	577.365125	955.66504375	641.3584875	706.28544375	995.83595	875.59075625	620.075975	650.44503125	722.08959375	781.6050875	963.7305125
"148"	4037.4653125	3898.2895	4560.4765	4318.1293125	4037.4653125	4192.06475	4192.06475	4259.0678125	4073.7279375	4058.8026875	4712.122625	4506.5005625	4296.9818125	4296.9818125	4484.5216875	4362.648125
"149"	627.03475	604.00640625	644.35843125	547.55945625	470.42285	744.98763125	627.03475	660.97710625	610.021	733.74129375	531.5004625	797.30605625	636.17226875	550.170525	688.03285	756.57296875
"150"	361.4041	426.90855625	391.6876625	406.80276875	337.42628125	388.42366875	372.516125	412.08520625	399.5033	405.56971875	377.702375	450.0908	364.01931875	375.8839	385.74370625	356.23144375
"151"	4620.7429375	4577.3760625	4779.305375	4680.6015625	3828.085375	4009.0979375	4712.122625	4362.648125	4484.5216875	3804.3469375	4844.573	5233.689125	3716.1529375	4680.6015625	4097.16725	3786.7314375
"152"	185.9969375	176.691525	213.4697125	207.45458125	205.82998125	204.0986375	191.52170625	195.5756375	162.81329375	238.9240375	180.208875	197.8295625	188.6473	165.51254375	160.67065	204.448525
"153"	203.03395625	144.398125	173.12901875	172.3759125	176.1213125	177.37644375	158.70184375	189.859025	174.25045625	169.86853125	178.69423125	167.05679375	202.3093625	219.3358125	207.97214375	157.0238
"154"	739.00495625	786.9979125	526.26974375	509.67204375	583.59935625	794.61015625	740.0297625	593.9617	607.50890625	555.37335625	737.465525	773.98195	819.8558625	749.74669375	502.44759375	629.17904375
"155"	896.76986875	909.552525	960.4240625	827.0241625	915.80853125	804.25958125	930.4155375	815.72141875	785.19476875	984.4117125	707.94603125	857.5284125	903.98465625	727.94110625	675.520275	935.71836875
"156"	101.080230625	83.079889375	96.740465	130.4157625	65.525888125	83.971493125	89.699985625	113.608870625	110.60338125	79.882620625	123.70261875	106.795250625	92.345544375	98.080520625	126.1672875	75.53912
"157"	247.56288125	247.20831875	224.33979375	234.12394375	221.45915	260.37774375	267.22776875	250.01486875	201.632875	253.81798125	262.43188125	217.65394375	254.9150375	201.84211875	256.3708875	227.74133125
"158"	367.44523125	348.03169375	326.9747875	323.54536875	330.81921875	347.54714375	340.05819375	277.47466875	285.85709375	307.01946875	243.30895625	370.0912375	351.86961875	283.44495	289.9689	342.12065
"159"	260.14679375	288.18315625	258.03184375	260.72263125	214.37998125	199.02331875	190.51745625	218.68633125	247.90148125	203.6782375	276.184175	188.13515625	264.8918625	284.6323125	222.37608125	236.2635875
"160"	107.969910625	125.1810875	121.469491875	109.42597125	145.22503125	133.73936875	99.69487375	116.3234375	124.40281875	129.53263125	116.700565	125.1810875	137.099725	122.650785	101.053881875	112.94686875
"161"	167.5194125	208.3970125	188.329075	173.3957375	190.51745625	163.98535	199.260875	177.4907	186.84566875	171.346875	152.05593125	216.55481875	194.7282125	161.32546875	174.25045625	184.90524375
"162"	110.208703125	102.8555725	110.3900725	97.64507875	98.7294325	100.5577125	112.014748125	106.46897125	101.986345	107.16796875	126.31706875	110.077685	88.5358025	124.96076875	115.93288125	99.280195625
"163"	121.07139875	121.52585625	120.31519625	130.4958625	145.14688125	142.51455625	132.9590375	137.936425	136.44404375	150.5442125	97.800346875	137.209825	118.424845625	132.2766	126.780675	138.5512625
"164"	5105.0305625	6787.746125	5600.3549375	5883.3946875	5500.604125	5600.3549375	6221.2885	5538.279	6123.4515625	5500.604125	6263.88775	5382.1240625	5197.981125	5600.3549375	5265.8705625	5301.47725
"165"	1181.2415	1281.90871875	1324.2960375	1734.494625	1201.43758125	1275.942675	1336.87561875	1221.75133125	1560.1451875	1345.4761875	1408.6314875	1324.2960375	1482.8556875	1365.24315	1589.9538125	1544.8606875
"166"	558.0739	629.17904375	556.5378125	794.61015625	423.58548125	545.6480375	586.7843375	776.489725	748.62284375	442.600025	840.67703125	563.39189375	569.45550625	836.49176875	696.3996125	530.46701875
"167"	173.94800625	157.69129375	162.03883125	170.01948125	182.42573125	151.07211875	166.037875	191.27494375	182.91553125	186.1057375	173.3957375	152.79249375	175.838225	161.189075	184.478075	172.5949125
"168"	111.886960625	112.49310375	97.32085625	137.3106625	93.68948375	97.185195	98.689183125	144.04030625	174.60439375	95.850850625	148.83425625	111.77382625	99.72944875	139.9649625	143.4883625	99.75788875
"169"	257.3746125	296.409675	296.409675	314.26766875	335.2870375	284.08881875	244.0621375	317.67760625	319.9226375	256.3708875	258.417675	268.1147375	284.31165625	268.42438125	356.8054125	308.0154625
"170"	1273.83985625	1185.516725	1371.56401875	1293.2516	1491.4858125	1170.02900625	1329.75739375	1237.71434375	1295.606725	1627.6480625	1234.63765	1221.75133125	1211.4297125	1162.14265625	1399.36441875	1412.6302875
"171"	151.07211875	131.67350625	300.46996875	189.433225	373.13879375	150.1652625	121.931141875	162.42654375	192.112575	227.5476	161.32546875	177.18116875	188.5052	205.82998125	187.32281875	167.05679375
"172"	3029.994625	3075.8815625	3207.5211875	3153.0894375	3287.6308125	2905.02625	3018.5753125	3356.545375	3716.1529375	3220.34175	3407.136	3029.994625	3122.0694375	3240.8290625	3479.547375	3220.34175
"173"	426.156875	380.09071875	430.8253625	442.600025	429.64116875	471.8997	392.68253125	413.5046	452.43648125	437.4114125	388.42366875	418.01036875	401.3315125	396.184075	379.29858125	396.184075
"174"	237.8826125	261.3807	276.88428125	226.28753125	256.14561875	251.69315625	245.7314	268.8723875	230.77691875	234.12394375	221.88445625	299.3984125	195.30564375	246.1300375	203.234175	254.1780375
"175"	865.562	1148.89369375	871.08604375	1024.03348125	744.98763125	757.37550625	1229.47853125	865.562	875.59075625	779.379525	1269.21283125	947.7265125	804.25958125	1118.24211875	1043.116175	819.8558625
"176"	6182.43025	5685.4160625	4593.6923125	7792.679625	3944.723375	4024.4406875	5105.0305625	6911.651625	6538.028	4467.3564375	8609.274	4593.6923125	4467.3564375	9216.03925	6079.61975	6328.97475
"177"	161.189075	193.8187	208.3970125	175.4481875	243.30895625	156.7269625	204.76216875	201.14094375	160.825725	212.1001375	197.18503125	166.15521875	162.60786875	149.45955	143.8304875	211.06913125
"178"	155.86368125	147.52181875	191.27494375	190.78488125	187.8465	162.81329375	137.209825	190.51745625	210.62055	206.34208125	174.433775	139.36575	147.6240125	135.43074375	182.2259875	173.7467375
"179"	2566.1953125	2554.991125	2324.1283125	2401.18975	2382.9081875	2875.2813125	2607.72225	2377.5640625	2465.7701875	2440.3885	2954.7273125	2283.4369375	2699.0403125	2744.9605	2475.583125	2382.9081875
"180"	432.09575	441.27988125	398.9816625	347.54714375	647.3801625	502.44759375	487.7339375	476.132925	389.60623125	429.64116875	460.295675	380.09071875	494.33515	401.87918125	365.7840875	431.39665
"181"	115.115086875	105.392213125	109.929696875	104.459333125	112.26455875	111.387519375	105.04935	100.102930625	112.549729375	104.183205	136.0404875	115.7873925	112.73611875	122.477829375	101.009326875	121.587280625
"182"	672.41614375	630.4187	754.6065	633.4114	739.00495625	749.74669375	595.50645	588.55575625	655.04405	688.03285	629.17904375	696.3996125	691.1542125	641.3584875	642.9695625	675.520275
"183"	104.096135	118.172455	117.870768125	103.785309375	111.8253175	101.223681875	98.013243125	116.519301875	157.20018125	110.51256875	109.54561	116.950134375	105.63523875	86.140614375	122.3374375	143.8304875
"184"	1217.9185625	1216.0190625	1478.6666875	1665.1578125	1374.5466	1208.35105625	1168.2496	1500.504875	1515.8055625	1352.44925	1486.078375	1412.6302875	1308.6395125	1391.1089875	1615.260125	1387.61635625
"185"	140.87894375	134.52664375	160.4926625	134.62704375	118.7287675	155.289925	128.17700625	138.4039625	117.336133125	135.72860625	135.43074375	125.469025	135.0711375	113.489303125	142.213075	139.74660625
"186"	408.61395625	289.4823	278.2127625	335.2870375	341.0995625	288.5722375	399.5033	307.53738125	316.21161875	281.80791875	262.02913125	298.8663875	329.7518125	256.68138125	313.6609875	319.514725
"187"	1420.4621875	1610.2179375	1473.5649375	1241.463	1627.6480625	1568.376625	1374.5466	1525.27225	1384.14625	1314.82505625	1332.8420125	1365.24315	1429.7661875	1496.5266875	1324.2960375	1342.54178125
"188"	14400.65875	10870.1630625	15508.9675	16660.76375	12875.4245625	12123.9195625	9216.03925	17052.90875	14180.455625	14180.455625	10255.5879375	13609.143125	10146.736375	10535.5781875	14854.93375	13288.110125
"189"	4484.5216875	4467.3564375	4400.12	4097.16725	4620.7429375	4855.5949375	4157.5558125	4400.12	3944.723375	4097.16725	4126.649125	4058.8026875	4384.1209375	4179.061125	4037.4653125	4447.4199375
"190"	9443.8161875	9610.337	8857.786	9801.23675	8857.786	6855.6296875	10996.41625	9216.03925	8914.5569375	7529.33075	11097.7715625	8042.0515	9020.611875	10805.7864375	9699.6695625	8790.1549375
"191"	453.191225	508.00340625	3655.6546875	737.465525	8790.1549375	415.27388125	442.600025	473.21193125	405.56971875	2744.9605	437.4114125	499.85775	454.91885625	466.0537875	387.33343125	2541.1995625
"192"	669.0922625	658.52740625	766.66510625	824.23728125	720.26415	633.4114	576.455125	698.1995125	757.37550625	707.94603125	702.48079375	666.45420625	677.4629625	657.12001875	779.379525	713.6812125
"193"	408.13461875	389.03225	418.01036875	371.47785	442.600025	375.2119	396.184075	373.86125625	360.5706125	450.91250625	333.262275	416.47888125	389.03225	345.1853	376.47808125	393.565025
"194"	186.1057375	168.26504375	181.454575	233.25275	211.4217375	210.62055	171.346875	210.82884375	233.25275	216.83791875	162.95998125	184.68794375	197.8295625	140.9942875	167.5194125	192.4895375
"195"	203.234175	184.90524375	182.6941	222.844025	196.16010625	206.57538125	247.20831875	203.03395625	280.155925	207.1286875	200.97955	234.6405125	227.74133125	202.50403125	204.94144375	221.2098375
"196"	140.44328125	116.89309625	135.3182625	122.553198125	142.0769625	128.17700625	145.14688125	132.365175	109.70958375	140.73026875	147.77635	136.16438125	125.8018625	118.991301875	144.04030625	155.86368125
"197"	1082.1166375	1118.24211875	1132.100225	1175.35749375	1122.9529	1079.95024375	1106.5426375	1185.516725	1101.8576875	1125.2526625	912.46550625	1120.690575	912.46550625	988.6	1014.80436875	1178.3372875
"198"	450.0908	436.33993125	527.0854375	467.88323125	537.44905	385.109075	378.23015625	463.02556875	462.1631625	613.2324375	314.76839375	421.7986875	385.74370625	350.76154375	489.52525	421.16639375
"199"	2786.4924375	2566.1953125	3381.5316875	2314.9910625	2514.2790625	2566.1953125	2203.58725	2547.0751875	2228.011875	2828.680375	2394.2070625	3240.8290625	2475.583125	1955.004875	2198.2684375	2295.0256875
"200"	205.6574	194.1935	174.7985625	182.91553125	184.478075	224.33979375	227.02874375	190.29216875	217.96503125	193.54805	181.454575	208.3970125	237.06533125	208.754275	199.95458125	212.1001375
"201"	373.86125625	484.84311875	393.565025	411.37489375	398.06344375	412.08520625	454.52866875	438.26636875	439.31891875	375.2119	426.90855625	474.27483125	435.63891875	402.4779125	413.5046	413.5046
"202"	1301.07896875	1432.278625	1671.79925	1671.79925	1221.75133125	1380.83918125	1571.9374375	1603.5410625	1550.0055	1205.431925	1750.255125	1281.90871875	1257.99315	1676.0770625	1544.8606875	1118.24211875
"203"	825.58445	854.29449375	729.100925	620.075975	794.61015625	896.76986875	857.5284125	729.100925	666.45420625	686.79120625	743.40404375	896.76986875	915.80853125	733.74129375	576.455125	737.465525
"204"	159.925825	155.1256375	176.1213125	155.1256375	144.7847125	141.666075	151.8131125	163.29834375	167.8674	149.8372625	166.037875	163.63474375	152.79249375	186.3365125	173.94800625	149.8372625
"205"	101.50493875	97.282394375	99.72944875	106.75046375	87.333911875	113.76119	88.634809375	104.05776375	112.78632375	108.0757625	105.108665	114.572715625	98.407951875	102.06669125	87.466008125	125.2646125
"206"	209.16621875	222.844025	218.134475	222.59019375	200.97955	217.00120625	195.78506875	196.7122125	185.85318125	210.43860625	184.07925	210.82884375	212.31129375	167.74570625	180.36594375	218.68633125
"207"	378.23015625	365.7840875	456.4658625	427.99033125	383.3638125	427.99033125	378.767925	526.26974375	423.58548125	335.2870375	335.7622375	335.2870375	377.0301875	468.70576875	438.26636875	410.7054
"208"	255.6831875	232.87124375	222.59019375	204.0986375	214.53501875	182.2259875	199.95458125	222.844025	195.30564375	196.7122125	202.50403125	215.8895125	246.7092125	208.3970125	210.82884375	198.686575
"209"	275.77601875	253.1035375	283.44495	307.53738125	232.87124375	271.695825	263.765325	301.89935625	273.16239375	304.36200625	273.421	327.49064375	235.67009375	242.25315625	319.17228125	309.03815625
"210"	522.03983125	495.9603	650.44503125	581.686025	650.44503125	548.67416875	539.59364375	602.6982	541.6472	562.39121875	427.99033125	505.4173875	511.2432	420.13791875	556.5378125	583.59935625
"211"	232.1652625	244.31318125	208.60121875	268.1147375	204.0986375	217.4192875	241.99575625	284.6323125	290.97776875	276.184175	290.97776875	227.02874375	244.6146625	341.56968125	286.29911875	257.03389375
"212"	254.1780375	284.08881875	298.8663875	272.162725	350.76154375	293.85605625	313.6609875	262.7723625	258.7794	285.1416375	266.32298125	254.9150375	283.02851875	231.6461625	264.48033125	265.82519375
"213"	4976.282625	5643.4426875	4192.06475	4341.0161875	4192.06475	4362.648125	5685.4160625	5197.981125	4680.6015625	3854.50825	5968.788	5336.962	5265.8705625	6538.028	4779.305375	3693.117875
"214"	1340.09936875	1288.08679375	1260.76866875	1303.57636875	1363.01879375	1329.75739375	1391.1089875	1308.6395125	1368.4378125	1321.504525	1503.5718125	1491.4858125	1632.6514375	1387.61635625	1275.942675	1408.6314875
"215"	1132.100225	699.5371375	1043.116175	1007.18340625	748.62284375	958.4091	849.42820625	830.84425	972.7642625	840.67703125	769.07034375	648.70293125	798.90384375	911.1525875	966.95776875	724.802775
"216"	218.4061875	210.62055	228.53795625	213.728125	241.56083125	220.62575	190.29216875	234.6405125	202.02455625	229.77753125	223.19949375	243.11438125	229.34930625	213.728125	210.62055	183.87299375
"217"	912.46550625	1021.96305625	829.169125	857.5284125	882.127275	953.44318125	980.79641875	1030.12965	909.552525	891.7019125	900.60119375	953.44318125	939.5820125	1122.9529	909.552525	1073.00844375
"218"	268.8723875	254.9150375	237.5874875	232.87124375	196.35196875	245.00195625	232.87124375	224.98385	238.22593125	232.87124375	261.3807	244.31318125	251.69315625	268.8723875	234.39170625	262.7723625
"219"	10255.5879375	10146.736375	14014.9	14400.65875	12373.8158125	11797.48625	10635.2651875	15147.65125	13449.61675	13609.143125	10535.5781875	10386.120375	11444.448125	9530.0704375	13065.80825	12758.58325
"220"	233.71874375	262.43188125	233.25275	249.87685	257.3746125	244.31318125	271.1907	271.695825	282.33935	231.0369375	212.1001375	314.26766875	251.4112875	259.0566875	273.16239375	257.3746125
"221"	149.45955	165.85126875	167.05679375	158.02850625	149.0791375	162.03883125	182.6941	215.4014	182.42573125	167.32625	177.37644375	189.859025	163.155625	164.647425	150.46824375	201.84211875
"222"	186.84566875	132.09293125	151.07211875	165.30901875	146.33685625	169.374925	124.91373125	154.1909	144.63534375	118.9227525	125.3233625	190.29216875	173.3957375	152.71634375	127.6941	134.3389875
"223"	130.58998125	160.35778125	125.04855	142.213075	119.76727125	143.426575	118.991301875	155.1256375	141.2141125	119.76727125	130.4157625	126.91751875	139.9649625	105.92842	138.85863125	128.999125
"224"	227.74133125	271.695825	206.0949125	238.22593125	216.55481875	246.7092125	268.1147375	212.1001375	240.96233125	227.25635	261.82594375	256.3708875	258.03184375	235.67009375	229.06805625	246.937175
